Record ID	PHI_MolConn_ID	IdentifierTypeOfProteinID	ProteinID	IdentifierTypeOfGeneLocusID	GeneLocusID	Genomic sequence providing strain	Gene_name	Genome location	Specific modification/s to the targeted protein or promoter	Accession ID for the modified genetic element  	Known interacting protein(s) in the pathogen	Interacting protein - locus ID 	Multiple_mutation	Pathogen_NCBI_species_Taxonomy ID	Pathogen_species	Pathogen_NCBI_strain_Taxonomy_ID	Experimental_strain	Disease_name	Host_descripton	Host_NCBI_Taxonomy_ID	Experimental_host_species	Host_strain_genotype_or cultivar_taxonomy_ID_NCBI	HostGenotype_definedGene of interest	HostGenotype_definedGene of interest _AccessionID	tissue_type	Function	GO_annotation	Database	Pathway_secretion_systems	Phenotype_of_mutant	Mating_defect_prior_to_penetration	Pre_penetration_defect	Penetration_defect	Post_penetration_defect	Disease_development_macroscopically_visible	Vegetative_spores	Sexual_spores	In_vitro_growth	Spore_germination	Inducer	ChemicalAccession (Chebi/CAS)	Tested Host_target	TestedHostTarget_AccessionID	Interaction phenotype	Host_response	Experimental_evidence	Transient Assay Experimental Evidence	Species_Expert	Entered_by	Literature_ID	Literature_source	DOI	Comments
Record 3912	PHI:2881	Uniprot	I2E6J4	Genbank	 AFJ93332	Pa 2/3	Gp-flp-32	no data found					no	36090	Globodera pallida	no data found	Pa 2/3	Potato Cyst	Eudicot	4113	Potato	no data found			tuber	Neuropeptide	no data found	no data found	no data found	Increased virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	cytoplasm			no data found	altered gene expression / gene regulation: silencing		na	RP	23468621	Pubmed	10.1371/jo urnal.ppat. 1003169	no comments
Record 3913	PHI:2882	Uniprot	D5MS78 	Genbank	BAJ06379	16K	psm-mec	no data found					no	1280	Staphylococcus aureus	no data found	NI-13	Skin infections; Food poisoning; Respiratory diseases	Animal	10090	Mouse	Hos:HR-1			skin	Suppress translation of agrA and attenuate MRSA virulence	T	no data found	no data found	Increased virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	increased	no data found	no data found	no data found	no data found			no data found	Gene deletion: full; Gene complementation		na	RP	23592990	Pubmed	 10.1371/jou rnal.ppat.1003269	no comments
Record 3914	PHI:2882	Uniprot	D5MS78 	Genbank	BAJ06379	16K	psm-mec	no data found					no	1280	Staphylococcus aureus	no data found	NI-13	Skin infections; Food poisoning; Respiratory diseases	Animal	10090	Mouse	ICR			systemic	Suppress translation of agrA and attenuate MRSA virulence	no data found	no data found	no data found	Increased virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	increased	no data found	no data found	no data found	no data found			no data found	Gene deletion: full; Gene complementation		na	RP	23592990	Pubmed	 10.1371/jou rnal.ppat.1003269	no comments
Record 3915	PHI:2883	Uniprot	Q59WL2	Genbank	EAK94912	SC5314	MNN2	no data found					PHI:2884; PHI:2885; PHI:2886; PHI:2887;  PHI:2888 	5476	Candida albicans	no data found	CAI-4+CIp10	Disseminated candidiasis	Animal	10090	Mouse	BALB/c			kidneys	Mannosyltransferase Family	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23633946	Pubmed	10.1371/jo urnal.ppat.1003276	no comments
Record 3916	PHI:2884	Uniprot	Q59KJ7	Genbank	EAK91003	SC5314	MNN21	no data found					PHI:2883; PHI:2885; PHI:2886; PHI:2887; PHI:2888	5476	Candida albicans	no data found	CAI-4+CIp10	Disseminated candidiasis	Animal	10090	Mouse	BALB/c			kidneys	Mannosyltransferase Family	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23633946	Pubmed	10.1371/jo urnal.ppat.1003276	no comments
Record 3917	PHI:2885	Uniprot	Q5AD72	Genbank	EAL00561 	SC5314	MNN22	no data found					PHI:2883; PHI:2884; PHI:2886; PHI:2887; PHI:2888	5476	Candida albicans	no data found	CAI-4+CIp10	Disseminated candidiasis	Animal	10090	Mouse	BALB/c			kidneys	Mannosyltransferase Family	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23633946	Pubmed	10.1371/jo urnal.ppat.1003276	no comments
Record 3918	PHI:2886	Uniprot	Q5AP90	Genbank	EAL04667	SC5314	MNN23	no data found					PHI:2883; PHI:2884; PHI:2885; PHI:2887; PHI:2888	5476	Candida albicans	no data found	CAI-4+CIp10	Disseminated candidiasis	Animal	10090	Mouse	BALB/c			kidneys	Mannosyltransferase Family	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23633946	Pubmed	10.1371/jo urnal.ppat.1003276	no comments
Record 3919	PHI:2887	Uniprot	Q5A687	Genbank	EAK98234 	SC5314	MNN24	no data found					PHI:2883; PHI:2884; PHI:2885; PHI:2886; PHI:2888	5476	Candida albicans	no data found	CAI-4+CIp10	Disseminated candidiasis	Animal	10090	Mouse	BALB/c			kidneys	Mannosyltransferase Family	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23633946	Pubmed	10.1371/jo urnal.ppat.1003276	no comments
Record 3920	PHI:2888	Uniprot	Q59R28	Genbank	EAK92925	SC5314	MNN26 	no data found					PHI:2883; PHI:2884; PHI:2885; PHI:2886; PHI:2887	5476	Candida albicans	no data found	CAI-4+CIp10	Disseminated candidiasis	Animal	10090	Mouse	BALB/c			kidneys	Mannosyltransferase Family	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23633946	Pubmed	10.1371/jo urnal.ppat.1003276	no comments
Record 3921	PHI:2883	Uniprot	Q59WL2	Genbank	EAK94912	SC5314	MNN2	no data found					PHI:2888	5476	Candida albicans	no data found	CAI-4+CIp10	Disseminated candidiasis	Animal	10090	Mouse	BALB/c			kidneys	Mannosyltransferase Family	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23633946	Pubmed	10.1371/jo urnal.ppat.1003276	no comments
Record 3922	PHI:2888	Uniprot	Q59R28	Genbank	EAK92925	SC5314	MNN26 	no data found					PHI:2883	5476	Candida albicans	no data found	CAI-4+CIp10	Disseminated candidiasis	Animal	10090	Mouse	BALB/c			kidneys	Mannosyltransferase Family	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23633946	Pubmed	10.1371/jo urnal.ppat.1003276	no comments
Record 3923	PHI:2883	Uniprot	Q59WL2	Genbank	EAK94912	SC5314	MNN2	no data found					no	5476	Candida albicans	no data found	CAI-4+CIp10	Disseminated candidiasis	Insecta	7137	Greater wax moth	no data found			larvae	Mannosyltransferase Family	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23633946	Pubmed	10.1371/jo urnal.ppat.1003276	no comments
Record 3924	PHI:2885	Uniprot	Q5AD72	Genbank	EAL00561 	SC5314	MNN22	no data found					no	5476	Candida albicans	no data found	CAI-4+CIp10	Disseminated candidiasis	Insecta	7137	Greater wax moth	no data found			larvae	Mannosyltransferase Family	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23633946	Pubmed	10.1371/jo urnal.ppat.1003276	no comments
Record 3925	PHI:2887	Uniprot	Q5A687	Genbank	EAK98234 	SC5314	MNN24	no data found					no	5476	Candida albicans	no data found	CAI-4+CIp10	Disseminated candidiasis	Insecta	7137	Greater wax moth	no data found			larvae	Mannosyltransferase Family	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23633946	Pubmed	10.1371/jo urnal.ppat.1003276	no comments
Record 3926	PHI:2883	Uniprot	Q59WL2	Genbank	EAK94912	SC5314	MNN2	no data found					PHI:2888	5476	Candida albicans	no data found	CAI-4+CIp10	Disseminated candidiasis	Insecta	7137	Greater wax moth	no data found			larvae	Mannosyltransferase Family	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23633946	Pubmed	10.1371/jo urnal.ppat.1003276	no comments
Record 3927	PHI:2888	Uniprot	Q59R28	Genbank	EAK92925	SC5314	MNN26 	no data found					PHI:2883	5476	Candida albicans	no data found	CAI-4+CIp10	Disseminated candidiasis	Insecta	7137	Greater wax moth	no data found			larvae	Mannosyltransferase Family	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23633946	Pubmed	10.1371/jo urnal.ppat.1003276	no comments
Record 3928	PHI:2883	Uniprot	Q59WL2	Genbank	EAK94912	SC5314	MNN2	no data found					PHI:2884; PHI:2885; PHI:2886; PHI:2887; PHI:2888	5476	Candida albicans	no data found	CAI-4+CIp10	Disseminated candidiasis	Insecta	7137	Greater wax moth	no data found			larvae	Mannosyltransferase Family	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23633946	Pubmed	10.1371/jo urnal.ppat.1003276	no comments
Record 3929	PHI:2884	Uniprot	Q59KJ7	Genbank	EAK91003	SC5314	MNN21	no data found					PHI:2883; PHI:2885; PHI:2886; PHI:2887; PHI:2888	5476	Candida albicans	no data found	CAI-4+CIp10	Disseminated candidiasis	Insecta	7137	Greater wax moth	no data found			larvae	Mannosyltransferase Family	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23633946	Pubmed	10.1371/jo urnal.ppat.1003276	no comments
Record 3930	PHI:2885	Uniprot	Q5AD72	Genbank	EAL00561 	SC5314	MNN22	no data found					PHI:2883; PHI:2884; PHI:2886; PHI:2887; PHI:2888	5476	Candida albicans	no data found	CAI-4+CIp10	Disseminated candidiasis	Insecta	7137	Greater wax moth	no data found			larvae	Mannosyltransferase Family	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23633946	Pubmed	10.1371/jo urnal.ppat.1003276	no comments
Record 3931	PHI:2886	Uniprot	Q5AP90	Genbank	EAL04667	SC5314	MNN23	no data found					PHI:2883; PHI:2884; PHI:2885; PHI:2887; PHI:2888	5476	Candida albicans	no data found	CAI-4+CIp10	Disseminated candidiasis	Insecta	7137	Greater wax moth	no data found			larvae	Mannosyltransferase Family	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23633946	Pubmed	10.1371/jo urnal.ppat.1003276	no comments
Record 3932	PHI:2887	Uniprot	Q5A687	Genbank	EAK98234 	SC5314	MNN24	no data found					PHI:2883; PHI:2884; PHI:2885; PHI:2886; PHI:2888	5476	Candida albicans	no data found	CAI-4+CIp10	Disseminated candidiasis	Insecta	7137	Greater wax moth	no data found			larvae	Mannosyltransferase Family	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23633946	Pubmed	10.1371/jo urnal.ppat.1003276	no comments
Record 3933	PHI:2888	Uniprot	Q59R28	Genbank	EAK92925	SC5314	MNN26 	no data found					PHI:2883; PHI:2884; PHI:2885; PHI:2886; PHI:2887	5476	Candida albicans	no data found	CAI-4+CIp10	Disseminated candidiasis	Insecta	7137	Greater wax moth	no data found			larvae	Mannosyltransferase Family	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23633946	Pubmed	10.1371/jo urnal.ppat.1003276	no comments
Record 3934	PHI:2883	Uniprot	Q59WL2	Genbank	EAK94912	SC5314	MNN2	no data found					PHI:2885; PHI:2886; PHI:2887; PHI:2888; 	5476	Candida albicans	no data found	CAI-4+CIp10	Disseminated candidiasis	Insecta	7137	Greater wax moth	no data found			larvae	Mannosyltransferase Family	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23633946	Pubmed	10.1371/jo urnal.ppat.1003276	no comments
Record 3935	PHI:2885	Uniprot	Q5AD72	Genbank	EAL00561 	SC5314	MNN22	no data found					PHI:2883; PHI:2886; PHI:2887; PHI:2888; 	5476	Candida albicans	no data found	CAI-4+CIp10	Disseminated candidiasis	Insecta	7137	Greater wax moth	no data found			larvae	Mannosyltransferase Family	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23633946	Pubmed	10.1371/jo urnal.ppat.1003276	no comments
Record 3936	PHI:2886	Uniprot	Q5AP90	Genbank	EAL04667	SC5314	MNN23	no data found					PHI:2883; PHI:2885; PHI:2887; PHI:2888; 	5476	Candida albicans	no data found	CAI-4+CIp10	Disseminated candidiasis	Insecta	7137	Greater wax moth	no data found			larvae	Mannosyltransferase Family	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23633946	Pubmed	10.1371/jo urnal.ppat.1003276	no comments
