Record ID	PHI_MolConn_ID	IdentifierTypeOfProteinID	ProteinID	IdentifierTypeOfGeneLocusID	GeneLocusID	Genomic sequence providing strain	Gene_name	Genome location	Specific modification/s to the targeted protein or promoter	Accession ID for the modified genetic element	Known interacting protein(s) in the pathogen	Interacting protein - locus ID	Multiple_mutation	Pathogen_NCBI_species_Taxonomy ID	Pathogen_species	Pathogen_NCBI_strain_Taxonomy_ID	Experimental_strain	Disease_name	Host_descripton	Host_NCBI_Taxonomy_ID	Experimental_host_species	Host_strain_genotype_or cultivar_taxonomy_ID_NCBI	HostGenotype_definedGene of interest	HostGenotype_definedGene of interest _AccessionID	tissue_type	Function	GO_annotation	Database	Pathway_secretion_systems	Phenotype_of_mutant	Mating_defect_prior_to_penetration	Pre_penetration_defect	Penetration_defect	Post_penetration_defect	Disease_development_macroscopically_visible	Vegetative_spores	Sexual_spores	In_vitro_growth	Spore_germination	Inducer	ChemicalAccession (Chebi/CAS)	Tested Host_target	TestedHostTarget_AccessionID	Interaction phenotype	Host_response	Experimental_evidence	Transient Assay Experimental Evidence	Species_Expert	Entered_by	Literature_ID	Literature_source	DOI	Comments
Record 3158	PHI:2557	Uniprot	Q5AHG6		EAL02133.1	SC5314	CaSch9p	no data found					no	5476	Candida albicans		RM1000	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)	BALB/c			kidney	Protein kinase	no data found	no data found	TOR kinase signaling pathway	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced; aberrant	no data found	Sirolimus; Caffeine; Lithium chloride; Sodium chloride; Potassium chloride; Sodium Lauryl Sulfate	Sirolimus: 53123-88-9; Caffeine: 95789-13-2; Lithium chloride: 7447-41-8; Sodium chloride:  7647-14-5; Potassium chloride: 7447-40-7; Sodium Lauryl Sulfate: 151-21-3	no data found			no data found	gene deletion: full; gene complementation		na	RP	20345900	Pubmed	10.1111/j.1567-1 364.2010.00617.x	Deletion of CaSCH9 renders C. albicans cells sensitive to rapamycin,caffeine, sodium dodecyl sulfate and cations
Record 3159	PHI:2558	Uniprot	Q59P00		EAK92179.1	SC5314	DUR31	no data found					no	5476	Candida albicans	237561	SC5314	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)	BALB/c			kidney	Sodium/substrate symporter family (SSSF)	no data found	no data found	Extracellular alkalinization hyphal auto-induction pathway	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	wild type; aberrant	no data found	Congo red; Silver nitrate	Congo red: 573-58-0; Silver nitrate:  7761-88-8	no data found			no data found	gene deletion: full; gene complementation		na	RP	22438810	Pubmed	10.1371/journal .ppat.1002592	Deletion mutants more sensitive to congo red and silver nitrate than wild type strains
Record 3160	PHI:2559	Uniprot	Q6FPV9		XP447735	CBS138	Slt2	no data found					no	5478	Candida glabrata	284593	CBS138	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)	BALB/c			spleen; liver	Maintaining fungal cell wall integrity	no data found	no data found	Slt2 mitogen-activated protein kinase pathway	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	defective	no data found	Congo red; 7-Diethylamino-4-methylcoumarin; Micafungin	Congo red: 573-58-0; 7-Diethylamino-4-methylcoumarin: 91-44-1; Micafungin: 235114-32-6	no data found			no data found	gene deletion: full; gene complementation		na	RP	20214686	Pubmed	10.1111/j.1567-1364.2010.00611.x	The Dslt2 strain showed decreased tolerance to Congo red (inhibitor of chitin and b -glucan ﬁber formation), Calcoﬂuor white (inhibitor of chitin polymer assembly), and micafungin (inhibitor of b1,3-g lucan synthesis) compared with the wild-type control. 
Record 3161	PHI:2559	Uniprot	Q6FPV9		XP447735	CBS138	Slt2	no data found					no	5478	Candida glabrata	284593	CBS138	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)	BALB/c			spleen; liver	Maintaining fungal cell wall integrity	no data found	no data found	Slt2 mitogen-activated protein kinase pathway	increased virulence (hypervirulence)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	increased	no data found	Congo red; 7-Diethylamino-4-methylcoumarin; Micafungin	Congo red: 573-58-0; 7-Diethylamino-4-methylcoumarin: 91-44-1; Micafungin: 235114-32-6	no data found			no data found	altered gene expression / gene regulation: overexpression		na	RP	20214686	Pubmed	10.1111/j.1567-1364.2010.00611.x	The overexpressed slt2 strain showed increased tolerance to Congo red (inhibitor of chitin and b -glucan ﬁber formation), Calcoﬂuor white (inhibitor of chitin polymer assembly), and micafungin (inhibitor of b1,3-g lucan synthesis) compared with the wild-type control. 
Record 3162	PHI:2560	Uniprot	Q6FLU4		CAG61770.1	CBS138	CNB1	no data found					no	5478	Candida glabrata	284593	CBS138	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)	BALB/c			spleen; liver; kidney	Serine-threonine-speciﬁc protein phosphatase	no data found	no data found	Calcineurin pathway	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	wild type	no data found	Fluconazole; Congo red; 7-Diethylamino-4-methylcoumarin; Micafungin	Fluconazole: 86386-73-4; Congo red: 573-58-0; 7-Diethylamino-4-methylcoumarin: 91-44-1; Micafungin: 235114-32-6	no data found			no data found	gene deletion: full; gene complementation		na	RP	20100876	Pubmed	10.1128/AAC.01364-09	The drug was fungicidal for the deleted cnb1 strain. In contrast, the deletion of CRZ1 did not affect the antifungal activity of ﬂuconazole. These results suggest that calcineurin is involved in azole tolerance via a Crz1-independent pathway in C. glabrata/ Decreased micafungin tolerance was observed in the  cnb1 and crz1 strains/ cnb1 strain showed decreased tolerance to both Congo red and calcoﬂuor white, the  crz1 strain exhibited only moder-ately decreased tolerance to Congo red and was unaffected by calcoﬂuor white exposure.
Record 3163	PHI:2561	Uniprot	Q6FJF0		CAG62620.1	CBS138	Crz1	no data found					no	5478	Candida glabrata	284593	CBS138	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)	BALB/c			spleen; liver; kidney	Transcription factor	no data found	no data found	Calcineurin pathway	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	wild type	no data found	Fluconazole; Congo red; 7-Diethylamino-4-methylcoumarin; Micafungin	Fluconazole: 86386-73-4; Congo red: 573-58-0; 7-Diethylamino-4-methylcoumarin: 91-44-1; Micafungin: 235114-32-6	no data found			no data found	gene deletion: full; gene complementation		na	RP	20100876	Pubmed	10.1128/AAC.01364-09	The drug was fungicidal for the deleted cnb1 strain. In contrast, the deletion of CRZ1 did not affect the antifungal activity of ﬂuconazole. These results suggest that calcineurin is involved in azole tolerance via a Crz1-independent pathway in C. glabrata/ Decreased micafungin tolerance was observed in the  cnb1 and crz1 strains/  cnb1 strain showed decreased tolerance to both Congo red and calcoﬂuor white, the  crz1 strain exhibited only moder-ately decreased tolerance to Congo red and was unaffected by calcoﬂuor white exposure.
Record 3164	PHI:2562	Uniprot	Q59M50		EAK91556.1	SC5314	Cwt1	no data found					no	5476	Candida albicans	no data found	no data found	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)	Swiss white			kidney	Transcription factor involved in cell wall architecture	no data found	no data found	Mitogen-activated protein (MAP) kinase pathway	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	defective	wild type	Congo red; 7-Diethylamino-4-methylcoumarin; Sodium Lauryl Sulfate; Ketoconazole	Congo red: 573-58-0; 7-Diethylamino-4-methylcoumarin: 91-44-1; Sodium Lauryl Sulfate: 151-21-3; Ketoconazole:  65277-42-1	no data found			no data found	gene deletion: full; gene complementation		na	RP	19908200	Pubmed	10.1002/yea.1733	Homozygous cwt1 mutants showed increased sensitivity to calcoﬂuor white and Congo red, and a minor sensitivity to sodium dodecyl sulphate / the homozygous cwt1 null mutant was as sen-sitive to ketoconazole as the wild-type strain, while, surprisingly, the CWT1 /cwt1 heterozygous mutant was more resistant.
Record 3165	PHI:2563	Uniprot	Q5AH74		EAL01966.1	SC5314	DPP3	no data found					no	5476	Candida albicans		SN152	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)	CF-1			kidney	Phosphatase which converts farnesyl pyrophosphate to farnesol	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	wild type	no data found	Farnesol	4602-84-0	no data found			no data found	gene deletion: full; gene complementation		na	RP	17283095	Pubmed	10.1128/IAI.01182-06	Reduced endogenous farnesol decreased virulence, while providing exogenous farnesol increased virulence
Record 3166	PHI:2564	Uniprot	G8BCQ2		CCE43047.1	CDC317	OLE1	no data found					no	5480	Candida parapsilosis		GA1	Candidemia	Rodents	10090	Mus musculus (related: House mouse)	A/J			spleen; liver; kidney	Essential for unsaturated fatty acid (UFA) production	no data found	no data found	OLE1 pathway	reduced virulence	no data found	yes	no data found	no data found	no data found	no data found	no data found	reduced	no data found	Sodium chloride; Potassium chloride; Sodium Lauryl Sulfate; Hydrogen peroxide; Unsaturated fatty acids	Sodium chloride:  7647-14-5; Potassium chloride: 7447-40-7; Sodium Lauryl Sulfate: 151-21-3; Hydrogen peroxide: 7722-84-1	no data found			no data found	gene deletion: full; gene complementation		na	RP	20974817	Pubmed	10.1128/IAI.00753-10	Ole1 is essential for cell survival under stress conditions, especially at physiological temperatures
Record 3167	PHI:2565	Uniprot	Q5AQ33		XP_723271.1	SC5314	HSF1	no data found					no	5476	Candida albicans	237561	SC5314	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)	BALB/c			kidney	Heat shock transcription factor	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene mutation: characterised		na	RP	20817114	Pubmed	10.1016/j.fgb.2010.08.010	HSF1 is essential for viability in C. albicans  hence only a mutation in the  CE2 region used
Record 3168	PHI:2566	Uniprot	Q6FTT1		CAG59287.1	CBS138	Skn7p	no data found					no	5478	Candida glabrata	284593	CBS138	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)	C57BL/6			spleen; liver; kidney	Transcriptional factor involved in oxidative stress response	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	wild type	no data found	Hydrogen peroxide; tert-Butyl hydroperoxide (t-BOOH)	Hydrogen peroxide: 7722-84-1; tert-Butyl hydroperoxide: 75-91-2	no data found			no data found	gene deletion: full; gene complementation		na	RP	19693686	Pubmed	10.1007/s11046-009-9233-5	Skn7 deletant showed increased susceptibility to hydrogen peroxide and tertbutyl hydroperoxide.
Record 3169	PHI:2567	Uniprot	Q5ACU9		EAL00685.1	SC5314	CaNdt80p	no data found					no	5476	Candida albicans		BWP17	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)	B6			kidney	Transcription Factor	no data found	no data found	no data found	loss of pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced; defective	no data found	no data found	no data found	no data found			no data found	gene deletion: full; gene complementation		na	RP	20097739	Pubmed	10.1128/EC.00325-09	no comments
Record 3170	PHI:2568	Uniprot	Q5AMP9		EAL03932.1	SC5314	CAP2	no data found					no	5476	Candida albicans		SN152	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)	BALB/c			kidney; brain	Regulation of iron homeostasis	no data found	no data found	Iron-acquisition Pathways	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	no data found	no data found	no data found			no data found	gene deletion: full		na	RP	21592964	Pubmed	10.1074/jbc.M111.233569	CAP2/HAP43 gene was required for growth of C. albicans under iron deprivation conditions
Record 3171	PHI:2569	Uniprot	Q5AK51		EAL03099.1	SC5314	SFL2	no data found					no	5476	Candida albicans	237561	SC5314	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)	C3H/HeN			gastrointestinal tract	Temperature induced transcriptional regulator	no data found	no data found	no data found	reduced virulence	no data found	yes	yes	yes	no data found	no data found	no data found	defective	no data found	no data found	no data found	nucleus			no data found	gene deletion: full; gene complementation		na	RP	21205158	Pubmed	10.1111/j.1 567-1364.2010.00 710.x	no comments
Record 3172	PHI:2570	Uniprot	Q6FM61		CAGL0K10736g	CBS138	CYB2	no data found					no	5478	Candida glabrata	284593	CBS138	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)	C57BL/6JJcl			cecum	Lactate dehydrogenase	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	no data found	no data found	no data found			no data found	gene deletion: full; gene complementation		na	RP	21931845	Pubmed	10.1 371/journal.p one.0024759	The Dcyb2 mutant could not grow on lactate medium in which lactate is the sole carbon source in the absence of glucose, indicating that Cyb2p plays a role in lactate assimilation
Record 3173	PHI:2571	Uniprot	Q59QS7		XP_712029	SC5314	ZCF13	no data found					no	5476	Candida albicans	no data found	no data found	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)	BALB/c			kidney	Potential fungal transcription factor	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	aberrant; defective	no data found	no data found	no data found	no data found			no data found	gene disruption; gene complementation		na	AR	22073120	Pubmed	10.1371/journal.pone.0026962	Increased susceptibility to heat
Record 3174	PHI:2572	Uniprot	Q5A4N7		XP_716655	SC5314	ZCF18	no data found					no	5476	Candida albicans	no data found	no data found	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)	BALB/c			kidney	Potential zinc finger upstream protein 1	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	no data found	no data found	no data found			no data found	gene disruption		na	AR	22073120	Pubmed	10.1371/journal.pone.0026962	Mutant for orf19.3405 showed a growth deficiency in all conditions tested but displayed an increased production of true hyphae in liquid YEPD supplemented with 10% FCS.
