Record ID	PHI_MolConn_ID	IdentifierTypeOfProteinID	ProteinID	IdentifierTypeOfGeneLocusID	GeneLocusID	Genomic sequence providing strain	Gene_name	Genome location	Specific modification/s to the targeted protein or promoter	Accession ID for the modified genetic element  	Known interacting protein(s) in the pathogen	Interacting protein - locus ID 	Multiple_mutation	Pathogen_NCBI_species_Taxonomy ID	Pathogen_species	Pathogen_NCBI_strain_Taxonomy_ID	Experimental_strain	Disease_name	Host_descripton	Host_NCBI_Taxonomy_ID	Experimental_host_species	Host_strain_genotype_or cultivar_taxonomy_ID_NCBI	HostGenotype_definedGene of interest	HostGenotype_definedGene of interest _AccessionID	tissue_type	Function	GO_annotation	Database	Pathway_secretion_systems	Phenotype_of_mutant	Mating_defect_prior_to_penetration	Pre_penetration_defect	Penetration_defect	Post_penetration_defect	Disease_development_macroscopically_visible	Vegetative_spores	Sexual_spores	In_vitro_growth	Spore_germination	Inducer	ChemicalAccession (Chebi/CAS)	Tested Host_target	TestedHostTarget_AccessionID	Interaction phenotype	Host_response	Experimental_evidence	Transient Assay Experimental Evidence	Species_Expert	Entered_by	Literature_ID	Literature_source	DOI	Comments
Record 3282	PHI:2653	Uniprot	G2Y3E7	Genbank	CCD47187 	T4	bcvel1	no data found					no	40559	Botrytis cinerea	332648	B05.10	Grey mould fungus	Eudicot	3885	Grapes	Thompson Seedless			berries	Regulatory protein linking light signals with development and secondary metabolism	no data found	no data found	no data found	Reduced virulence	aberrant	no	no data found	yes	no data found	increased; aberrant	wild type	wild type	wild type	Hydrogen peroxide	7722-84-1	Nuclei			no data found	Gene deletion: full; Gene complementation		na	RP	23118899	Pubmed	10.1371/journal.pone.0047840	bcvel1 mutant were significantly affected when the strains were grown on medium supplemented with 7.5 M hydrogen peroxide in continuous light
Record 3283	PHI:2654	Uniprot	Q59VF3	Genbank	EAK94485	SC5314	DUR1,2	Chromosome 1					no	5476	Candida albicans	no data found	A72	Disseminated candidiasis	Animal	10090	Mouse	BALB/c			kidney; brain	Urea metabolism	no data found	no data found	IL-1 inflammatory pathway, IL-15 signaling, MAP kinase signaling, and the alternative complement pathway	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	wild type	no data found	no data found	no data found			no data found	Gene deletion: full; Gene complementation		na	RP	23144764	Pubmed	10.1371/journal.pone.0048475	no comments
Record 3284	PHI:2655	Uniprot	K1C7N5	Genbank	EKA39411	ATCC700888	lon	no data found					no	287	Pseudomonas aeruginosa	no data found	H103	Nosocomial infections	Animal	10090	Mouse	CD-1			lungs	"Cytoplasmic serine
protease"	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	no data found	no data found	no data found			no data found	Gene mutation: characterised		na	RP	23145092	Pubmed	10.1371/journal.pone.0049123	no comments
Record 3285	PHI:2655	Uniprot	K1C7N5	Genbank	EKA39411	ATCC700888	lon	no data found					no	287	Pseudomonas aeruginosa	652611	PA14	Nosocomial infections	Animal	10090	Mouse	CD-1			lungs	"Cytoplasmic serine
protease"	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	no data found	no data found	no data found			no data found	Gene mutation: characterised		na	RP	23145092	Pubmed	10.1371/journal.pone.0049123	no comments
Record 3286	PHI:2655	Uniprot	K1C7N5	Genbank	EKA39411	ATCC700888	lon	no data found					no	287	Pseudomonas aeruginosa	no data found	H103	Nosocomial infections	Animal	10114	Rat	no data found			lungs	"Cytoplasmic serine
protease"	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	no data found	no data found	no data found			no data found	Gene mutation: characterised		na	RP	23145092	Pubmed	10.1371/journal.pone.0049123	no comments
Record 3287	PHI:2655	Uniprot	K1C7N5	Genbank	EKA39411	ATCC700888	lon	no data found					no	287	Pseudomonas aeruginosa	652611	PA14	Nosocomial infections	Animal	10114	Rat	no data found			lungs	"Cytoplasmic serine
protease"	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	no data found	no data found	no data found			no data found	Gene mutation: characterised		na	RP	23145092	Pubmed	10.1371/journal.pone.0049123	no comments
Record 3288	PHI:2656	Uniprot	D0ZPP5	Genbank	ACY89276	14028S	pmrF	no data found					no	90371	Salmonella enterica serovar Typhimurium	no data found	JSG210	Food poisoning	Animal	10090	Mouse	BALB/c			Peyer’s patches	4-amino-4-deoxy-L-arabinose (Ara4N) production	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23166721	Pubmed	10.1371/journal.pone.0049588	Attenuated virulence seen only in mice infected via the oral not the IP route
Record 3289	PHI:2657	Uniprot	A9CFS9	Genbank	AAK89532	C58	HspL	no data found					no	358	Agrobacterium tumefaciens	no data found	NT1RE	Crown gall disease	Eudicot	4113	Potato	no data found			tuber	Functions as a VirB8 chaperone to promote T4SS-mediated DNA transfer	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23185409	Pubmed	10.1371/journal.pone.0049685	no comments
Record 3290	PHI:2658	Uniprot	A9CKC3	Genbank	AAK86192	C58	hspC	no data found					no	358	Agrobacterium tumefaciens	no data found	NT1RE	Crown gall disease	Eudicot	4113	Potato	no data found			tuber	Alpha-crystallin-type small heat shock proteins	no data found	no data found	no data found	Unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23185409	Pubmed	10.1371/journal.pone.0049685	no comments
Record 3291	PHI:2659	Uniprot	Q7D412	Genbank	AAK90427	C58	hspAT1	no data found					no	358	Agrobacterium tumefaciens	no data found	NT1RE	Crown gall disease	Eudicot	4113	Potato	no data found			tuber	Alpha-crystallin-type small heat shock proteins	no data found	no data found	no data found	Unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23185409	Pubmed	10.1371/journal.pone.0049685	no comments
Record 3292	PHI:2660	Uniprot	Q7D321	Genbank	AAK90824	C58	hspAT2	no data found					no	358	Agrobacterium tumefaciens	no data found	NT1RE	Crown gall disease	Eudicot	4113	Potato	no data found			tuber	Alpha-crystallin-type small heat shock proteins	no data found	no data found	no data found	Unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23185409	Pubmed	10.1371/journal.pone.0049685	no comments
Record 3293	PHI:2658	Uniprot	A9CKC3	Genbank	AAK86192	C58	hspC	no data found					PHI:2660	358	Agrobacterium tumefaciens	no data found	NT1RE	Crown gall disease	Eudicot	4113	Potato	no data found			tuber	Alpha-crystallin-type small heat shock proteins	no data found	no data found	no data found	Unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23185409	Pubmed	10.1371/journal.pone.0049685	no comments
Record 3294	PHI:2660	Uniprot	Q7D321	Genbank	AAK90824	C58	hspAT2	no data found					PHI:2658	358	Agrobacterium tumefaciens	no data found	NT1RE	Crown gall disease	Eudicot	4113	Potato	no data found			tuber	Alpha-crystallin-type small heat shock proteins	no data found	no data found	no data found	Unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23185409	Pubmed	10.1371/journal.pone.0049685	no comments
Record 3295	PHI:2657	Uniprot	A9CFS9	Genbank	AAK89532	C58	HspL	no data found					PHI:2658	358	Agrobacterium tumefaciens	no data found	NT1RE	Crown gall disease	Eudicot	4113	Potato	no data found			tuber	Functions as a VirB8 chaperone to promote T4SS-mediated DNA transfer	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23185409	Pubmed	10.1371/journal.pone.0049685	Overexpression of each of sHsps in D 4sHsps was able to restore the tumorigenesis efficiency at wildtype-like levels
Record 3296	PHI:2657	Uniprot	A9CFS9	Genbank	AAK89532	C58	HspL	no data found					PHI:2659	358	Agrobacterium tumefaciens	no data found	NT1RE	Crown gall disease	Eudicot	4113	Potato	no data found			tuber	Functions as a VirB8 chaperone to promote T4SS-mediated DNA transfer	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23185409	Pubmed	10.1371/journal.pone.0049685	Overexpression of each of sHsps in D 4sHsps was able to restore the tumorigenesis efficiency at wildtype-like levels
Record 3297	PHI:2657	Uniprot	A9CFS9	Genbank	AAK89532	C58	HspL	no data found					PHI:2660	358	Agrobacterium tumefaciens	no data found	NT1RE	Crown gall disease	Eudicot	4113	Potato	no data found			tuber	Functions as a VirB8 chaperone to promote T4SS-mediated DNA transfer	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23185409	Pubmed	10.1371/journal.pone.0049685	Overexpression of each of sHsps in D 4sHsps was able to restore the tumorigenesis efficiency at wildtype-like levels
Record 3298	PHI:2658	Uniprot	A9CKC3	Genbank	AAK86192	C58	hspC	no data found					PHI:2657	358	Agrobacterium tumefaciens	no data found	NT1RE	Crown gall disease	Eudicot	4113	Potato	no data found			tuber	Alpha-crystallin-type small heat shock proteins	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23185409	Pubmed	10.1371/journal.pone.0049685	Overexpression of each of sHsps in D 4sHsps was able to restore the tumorigenesis efficiency at wildtype-like levels
Record 3299	PHI:2659	Uniprot	Q7D412	Genbank	AAK90427	C58	hspAT1	no data found					PHI:2657	358	Agrobacterium tumefaciens	no data found	NT1RE	Crown gall disease	Eudicot	4113	Potato	no data found			tuber	Alpha-crystallin-type small heat shock proteins	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23185409	Pubmed	10.1371/journal.pone.0049685	Overexpression of each of sHsps in D 4sHsps was able to restore the tumorigenesis efficiency at wildtype-like levels
Record 3300	PHI:2660	Uniprot	Q7D321	Genbank	AAK90824	C58	hspAT2	no data found					PHI:2657	358	Agrobacterium tumefaciens	no data found	NT1RE	Crown gall disease	Eudicot	4113	Potato	no data found			tuber	Alpha-crystallin-type small heat shock proteins	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23185409	Pubmed	10.1371/journal.pone.0049685	Overexpression of each of sHsps in D 4sHsps was able to restore the tumorigenesis efficiency at wildtype-like levels
Record 3301	PHI:2661	Uniprot	Q4X0J5	Genbank	EAL93620	Af293	MedA	no data found					no	746128	Aspergillus fumigatus	330879	Af293	Invasive pulmonary aspergillosis	Insecta	7137	Greater wax moth	no data found			larvae	Developmental Regulator	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	aberrant	no data found	aberrant	no data found	no data found	no data found	no data found			no data found	Gene mutation: characterised; Gene complementation		na	RP	23185496	Pubmed	10.1371/journal.pone.0049959	no comments
Record 3302	PHI:2662	Uniprot	A4VZ16	Genbank	ABP91355	98HAH33	HP0197	no data found					no	1307	Streptococcus suis	391295	05ZY	Meningitis	Animal	10090	Mouse	CD-1			blood	Surface protective antigen 	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full; Gene complementation		na	RP	23226442	Pubmed	10.1371/journal.pone.0050987	no comments
Record 3303	PHI:2662	Uniprot	A4VZ16	Genbank	ABP91355	98HAH33	HP0197	no data found					no	1307	Streptococcus suis	391295	05ZY	Meningitis	Animal	9823	Pig	no data found			blood	Surface protective antigen 	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full; Gene complementation		na	RP	23226442	Pubmed	10.1371/journal.pone.0050987	no comments
Record 3304	PHI:2663	Uniprot	Q4DDC5	Genbank	XP_812391	CL Brener	delta-amastin	no data found					no	5693	Trypanosoma cruzi	353153	CL Brener	Chagas Disease	Animal	10090	Mouse	A/JUnib			liver	Surface glycoprotein	no data found	no data found	no data found	Increased virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	altered gene expression/ gene regulation: overexpression		na	RP	23272170	Pubmed	10.1371/journal.pone.0051804	no comments
Record 3305	PHI:2664	Uniprot	C5AIS7	Genbank	ACR31807  	BGR1	tofM	no data found					no	337	Burkholderia glumae	no data found	336gr-1	Panicle blight	Monocot	4530	Rice	no data found			panicles	Produce toxoflavin	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full; Gene complementation		na	RP	23284909	Pubmed	10.1371/journal.pone.0052150	no comments
Record 3306	PHI:2665	Uniprot	Q4VSJ8	Genbank	AAV52805	BGR1	tofI	no data found					no	337	Burkholderia glumae	no data found	336gr-1	Panicle blight	Monocot	4530	Rice	no data found			panicles	Produce toxoflavin	no data found	no data found	no data found	Unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full; Gene complementation		na	RP	23284909	Pubmed	10.1371/journal.pone.0052150	no comments
